SpaceId,FloorId,SpaceLabel,Area,UsageId,Capacity,ExamCapacity,SurfaceId,SurfaceType,DepartmentId,ConditionId,ConditionName,AccessTypeId,AccessType,ShowerCubicles,SpaceNotes,Tiered,DisabledAccess,AvProjectionOrPc,LeasedOut,LeasedIn,TimeTableRoom,LectureCapture,AttendanceMonitoring,HearingLoop,LastMeasured,DepartmentName,AsasId,AsasName,AsasRef,SectorId,SectorName,AcadYear,AsasNotes,usageName,SubUsage,SpaceType,HefceId,SpecialistTeaching,SpecialistResearch,teachingSpace,SpaceGroup,HefceCode,ShortDefinition,FullDefinition,Sort,FloorBuildingRef,BuildingId,GrossInternalArea,FloorNotes,BuildingName,BuildingRef,SiteID,PlanonZoneId,PlanonZoneName,Zone,BuiltDate,SiteName,SiteRef,tableDate
9228,52,WG/22,20.77,7,1,NULL,520,SOFT,28,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
9229,52,WG/23,16.38,7,2,NULL,520,SOFT,28,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
9230,52,WG/24,22.16,7,2,NULL,520,SOFT,28,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
9231,52,WG/25,23.92,7,3,NULL,520,SOFT,28,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
9232,52,WG/08,20.87,7,2,NULL,520,SOFT,28,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
271,48,X1/06,20.96,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
272,48,X1/07,18.31,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
275,48,X1/12,21.15,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
276,48,X1/13,21.14,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,1,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
277,48,X1/14,23.29,7,1,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
873,52,WG/20,11.96,7,1,NULL,520,SOFT,28,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,COMMON - M&H,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,WG,33,1672.59997558594,NULL,WEST BUILDING,WB,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
260,47,XG/16,23.81,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XG,32,1437.40002441406,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
246,47,XG/21,31.29,7,6,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-05-05 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XG,32,1437.40002441406,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
248,47,XG/03,21.66,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XG,32,1437.40002441406,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
280,48,X1/18,18.99,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
281,48,X1/19,18.92,7,1,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
283,48,X1/21,15.65,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,X1,32,1263,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
6800,75,T1/02,24.7,7,4,NULL,520,SOFT,125,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-29 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,T1,31,1503,Building Name Change & Renumber Sept 05,TECHNOLOGY BUILDING,TB,1,NULL,NULL,1C,NULL,QUEENSGATE,Qgte,2012-1-31
6809,75,T1/08,69.55,7,7,NULL,520,SOFT,125,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-29 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,T1,31,1503,Building Name Change & Renumber Sept 05,TECHNOLOGY BUILDING,TB,1,NULL,NULL,1C,NULL,QUEENSGATE,Qgte,2012-1-31
8098,78,T4/05B,10.22,7,1,NULL,520,SOFT,170,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-21 00:00:00.000,ENGINEERING & TECHNOLOGY,41,COMPUTING & ENGINEERING,CENG,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,T4,31,1421,Building Name Change & Renumber Sept 05,TECHNOLOGY BUILDING,TB,1,NULL,NULL,1C,NULL,QUEENSGATE,Qgte,2012-1-31
238,46,XB/18,18.39,7,6,NULL,530,HARD,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XB,32,1443.5,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
257,47,XG/13,17.91,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XG,32,1437.40002441406,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
259,47,XG/15,22.45,7,2,NULL,520,SOFT,26,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-06-06 00:00:00.000,CHEMICAL & BIOLOGICAL SCIENCES,1,APPLIED SCIENCES,APPS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,XG,32,1437.40002441406,NULL,SCIENCE BUILDING,X,1,NULL,NULL,1E,NULL,QUEENSGATE,Qgte,2012-1-31
10352,74,R3/07,12.75,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R3,19,343.600006103516,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6660,74,R3/06,18.4,7,3,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R3,19,343.600006103516,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10356,74,R3/11,18.37,7,3,NULL,520,SOFT,116,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R3,19,343.600006103516,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10357,74,r3/12,12.27,7,1,NULL,520,SOFT,116,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R3,19,343.600006103516,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10358,74,r3/13,17.04,7,3,NULL,520,SOFT,116,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R3,19,343.600006103516,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6799,75,T1/01A,15.79,7,3,NULL,520,SOFT,125,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-29 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,T1,31,1503,Building Name Change & Renumber Sept 05,TECHNOLOGY BUILDING,TB,1,NULL,NULL,1C,NULL,QUEENSGATE,Qgte,2012-1-31
6655,73,R2/45,14.5,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6656,73,R2/46,10.1,7,1,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6620,73,R2/10,18.25,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10742,73,R2/06,5.07,7,1,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
8839,73,R2/12,53.78,7,6,NULL,520,SOFT,116,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10349,73,R2/12a,10.06,7,1,NULL,520,SOFT,116,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6633,73,R2/23,15.41,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6634,73,R2/24,24.4,7,3,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6651,73,R2/41,13.79,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6652,73,R2/42,12.96,7,1,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6653,73,R2/43,12.67,7,1,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6654,73,R2/44,14,7,1,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
6627,73,R2/17,15.17,7,2,NULL,520,SOFT,116,610,STANDARD,710,STAFF ONLY,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-25 00:00:00.000,behavioral SCIENCES,7,HUMAN & HEALTH SCIENCES,HUHS,1,SCHOOL,8,NULL,OFFICE - ACADEMIC,NULL,OFFICE,10,0,0,0,CHANGEABLE,SMNIATEO,Academic Offices,"NIA - ACADEMIC, ADMIN & TECH  OFFICES IN SCHOOLS",2,R2,19,1296.90002441406,NULL,RAMSDEN BUILDING,R,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
