67,250,CAB 2,1686.57995605469,2018-5-31
75,277,qsg,827.130004882813,2016-3-31
9,13,CS12,398,2013-4-30
84,324,OA5,0,2016-5-31
69,257,RH G,329.799987792969,2014-8-31
84,336,OA2,0,2017-5-31
57,220,MB2,578.700012207031,2013-3-31
31,76,T2,1709.52001953125,2014-9-30
31,77,T3,1037.16003417969,2017-12-31
9,25,SB1,1597,2018-3-31
67,249,CAB 1,1502.94995117188,2017-12-31
85,328,JPG,3041.47998046875,2018-5-31
9,10,CS9,811,2016-2-29
7,203,CWB,692.97998046875,2017-1-31
31,289,T2 MEZZ,57.75,2015-3-31
54,216,SUG,968.799987792969,2012-7-31
31,75,T1,1567.59997558594,2016-7-31
31,318,T1 MEZZ,24.75,2017-10-31
9,10,SB9,811,2017-2-28
76,282,JR2,38.2700004577637,2016-5-31
19,73,R2,1337.78002929688,2014-10-31
52,208,JMG,353.179992675781,2014-11-30
84,323,OA4,0,2017-2-28
24,198,PLT2,17.3999996185303,2012-4-30
19,73,R2,1352.88000488281,2016-12-31
24,103,PLG,585.299987792969,2017-11-30
31,79,T5,1846.18005371094,2015-5-31
40,141,LS1,1265.86999511719,2017-4-30
52,210,JM2,353.850006103516,2017-12-31
20,285,EBB,40.2700004577637,2014-9-30
24,198,PLT2,17.3999996185303,2014-2-28
6,124,CE4,865.5,2012-6-30
76,282,JR2,0,2014-10-31
78,300,SC6,238.220001220703,2015-1-31
37,117,HW2,1177.88000488281,2015-4-30
67,249,CAB 1,1521,2013-6-30
20,98,ebG,1013.64001464844,2013-9-30
37,115,HWG,1384.0400390625,2018-5-31
9,11,SB10,811,2016-11-30
18,334,RW1,80.9800033569336,2016-6-30
70,265,CSL G,215.25,2016-12-31
57,221,PSG,624.119995117188,2017-9-30
33,54,W2,2116.86010742188,2015-4-30
80,313,FDG,463.149993896484,2017-8-31
18,119,CO,890,2017-11-30
28,110,SHB,131.199996948242,2012-12-31
19,74,R3,350,2013-9-30
20,290,EBG MEZ,0,2014-1-31
6,83,CE3,866.469970703125,2016-1-31
20,285,QSBB,40.2700004577637,2018-5-31
9,25,CS1,1597,2014-2-28
71,263,HHRB 2,252.039993286133,2012-8-31
71,263,EK2,243,2016-4-30
72,301,BS4,184.899993896484,2015-9-30
86,340,JPR3,0,2017-12-31
9,33,CS4,2861,2012-10-31
